customerID,tenure,MonthlyCharges,SeniorCitizen,InternetService,PhoneService,Contract,Churn
CUST_50_343,27,22.564206580643567,0,Yes,No,Two year,0
CUST_51_931,26,54.12478276261564,1,No,Yes,Two year,0
CUST_52_604,47,58.019561878585705,0,No,No,Two year,0
CUST_53_230,56,59.88227808969005,0,No,No,One year,0
CUST_54_584,63,78.01723692273323,1,No,No,Two year,0
CUST_55_918,48,73.36025467268784,0,Yes,Yes,One year,0
CUST_56_746,61,80.79050927934446,1,Yes,No,Two year,0
CUST_57_120,26,96.48832615421284,1,No,Yes,One year,1
CUST_58_940,36,101.29857387160936,0,Yes,Yes,Two year,0
CUST_59_266,1,91.81230762264944,1,Yes,Yes,Month-to-month,0
CUST_60_373,8,115.55236959549347,0,No,Yes,Month-to-month,0
CUST_61_487,52,21.823258267636163,0,No,Yes,Month-to-month,1
CUST_62_700,47,39.57779856835461,0,No,No,Month-to-month,0
CUST_63_415,56,20.756287497814213,1,No,No,Two year,0
CUST_64_113,14,84.7474714154603,0,No,Yes,Month-to-month,0
CUST_65_341,28,109.8030548949987,0,Yes,No,One year,0
CUST_66_876,2,44.34822965762993,0,No,Yes,Month-to-month,0
CUST_67_445,26,112.70345447963066,0,No,No,Month-to-month,1
CUST_68_664,14,26.026739028956086,0,No,No,Month-to-month,1
CUST_69_997,59,113.44360268055144,0,Yes,No,Two year,0
CUST_70_439,56,55.16226872396344,0,No,No,Month-to-month,0
CUST_71_191,7,30.142082844921653,0,No,No,One year,1
CUST_72_466,3,68.58717591863257,1,No,Yes,Month-to-month,0
CUST_73_554,23,45.6776567720508,0,Yes,Yes,Month-to-month,1
CUST_74_527,18,48.48729019619228,0,No,No,Month-to-month,0
CUST_75_608,38,50.72899649262866,1,No,Yes,One year,1
CUST_76_875,15,100.30258978326634,0,No,No,Month-to-month,1
CUST_77_134,64,73.91612766752544,1,Yes,Yes,One year,1
CUST_78_305,28,51.13076991560037,0,No,No,One year,0
CUST_79_180,39,81.03337833109184,1,No,No,Month-to-month,0
CUST_80_661,57,91.61506742231936,0,No,No,One year,1
CUST_81_971,17,47.262400073353376,0,Yes,Yes,Two year,0
CUST_82_487,44,61.354910152535155,0,No,Yes,Month-to-month,0
CUST_83_101,25,32.18860933369476,1,No,No,Month-to-month,0
CUST_84_489,17,38.11493495346803,0,No,No,One year,1
CUST_85_665,13,88.11178539649828,0,Yes,Yes,One year,1
CUST_86_205,25,38.143834769562694,0,Yes,Yes,Month-to-month,0
CUST_87_871,68,72.51633836670602,0,No,Yes,Two year,1
CUST_88_921,10,90.90462617224328,0,Yes,Yes,One year,1
CUST_89_576,67,30.687692309474382,0,Yes,Yes,One year,0
CUST_90_802,18,76.73122196289036,1,Yes,No,Two year,0
CUST_91_501,34,45.65627837013638,0,No,Yes,Two year,0
CUST_92_829,8,116.29268752375798,0,No,No,Month-to-month,0
CUST_93_655,40,68.35456467199248,0,Yes,No,Two year,1
CUST_94_261,42,100.5992549775158,0,Yes,Yes,Month-to-month,0
CUST_95_301,41,75.02265421562618,0,Yes,Yes,Two year,0
CUST_96_369,6,24.341253285481915,0,No,No,One year,1
CUST_97_962,52,83.31513755940223,0,No,Yes,Month-to-month,0
CUST_98_915,26,115.14033422066572,0,Yes,No,Month-to-month,1
CUST_99_370,64,80.16118201463311,0,Yes,Yes,Month-to-month,0
CUST_100_555,59,101.91888594267904,1,Yes,Yes,Two year,1
CUST_101_561,56,108.42064633484078,1,Yes,Yes,One year,0
CUST_102_826,59,42.80797719489325,0,No,No,Month-to-month,1
CUST_103_351,70,41.204483990822666,1,Yes,Yes,Month-to-month,0
CUST_104_801,33,81.09809888509918,0,No,No,Month-to-month,0
CUST_105_395,53,61.10284698067047,0,Yes,Yes,Month-to-month,1
CUST_106_824,22,103.98613028667204,0,Yes,No,One year,0
CUST_107_819,21,110.00231233980112,0,Yes,Yes,Two year,0
CUST_108_848,70,55.34213793027181,0,Yes,No,One year,0
CUST_109_437,70,43.68705589744821,0,Yes,No,Month-to-month,1
CUST_110_978,4,98.0525515243862,0,No,No,One year,0
CUST_111_152,62,47.48060355481361,0,Yes,No,Month-to-month,0
CUST_112_891,62,102.26143185136785,0,Yes,No,Two year,0
CUST_113_316,24,62.37382536487628,0,Yes,No,Two year,0
CUST_114_863,55,86.75498992914704,0,No,Yes,Two year,0
CUST_115_287,9,29.55353138346682,0,No,No,Month-to-month,0
CUST_116_479,3,82.3859324676573,1,No,No,One year,0
CUST_117_592,31,65.17676787372291,1,No,No,Two year,0
CUST_118_140,40,78.66084631754741,0,Yes,Yes,Month-to-month,0
CUST_119_256,36,36.801420774486346,1,Yes,Yes,Month-to-month,1
CUST_120_114,24,93.6873744944182,0,Yes,Yes,One year,0
CUST_121_912,6,106.27970775432286,0,No,No,Two year,0
CUST_122_164,66,41.67398000907757,0,Yes,Yes,Month-to-month,0
CUST_123_956,4,29.57145555201617,0,Yes,Yes,One year,0
CUST_124_938,6,22.36385860463364,1,No,No,Two year,0
CUST_125_620,51,84.1971500443266,0,No,No,One year,0
CUST_126_443,62,80.70940360887808,0,No,Yes,One year,0
CUST_127_228,57,74.669741271407,0,Yes,No,Month-to-month,0
CUST_128_747,66,43.19470961159754,0,Yes,No,Month-to-month,0
CUST_129_571,8,59.09059959055147,1,No,No,Month-to-month,0
CUST_130_162,26,79.44763351861731,0,Yes,No,One year,0
CUST_131_238,51,69.67668588591694,0,No,Yes,Month-to-month,0
CUST_132_598,45,118.77855202148874,0,No,No,One year,1
CUST_133_692,44,33.64397525567331,0,Yes,Yes,One year,0
CUST_134_491,5,89.51445540475937,0,No,Yes,Month-to-month,0
CUST_135_774,70,60.431876810429216,0,No,Yes,Two year,1
CUST_136_518,26,62.819961492561475,0,No,Yes,Two year,0
CUST_137_388,68,91.75977656581762,0,Yes,No,Two year,0
CUST_138_478,19,89.24361513243696,1,No,No,One year,1
CUST_139_872,20,119.12559937021884,1,No,No,One year,1
CUST_140_589,12,32.83942894541252,0,No,Yes,One year,0
CUST_141_330,47,30.410964938416633,0,No,Yes,Month-to-month,0
CUST_142_140,1,92.43388171287413,0,No,Yes,One year,0
CUST_143_127,14,77.83869170064091,0,No,No,Month-to-month,1
CUST_144_234,64,47.416066655980586,0,No,Yes,Month-to-month,0
CUST_145_300,38,27.94193689889866,0,Yes,No,Two year,0
CUST_146_939,37,28.565824959643052,0,Yes,No,Two year,1
CUST_147_879,11,109.41908746641182,0,No,No,Two year,0
CUST_148_132,3,39.18673247187429,0,Yes,No,Month-to-month,0
CUST_149_147,33,52.33715621155208,0,Yes,Yes,Month-to-month,0
CUST_150_602,6,42.665640222698805,0,No,No,Month-to-month,0
CUST_151_506,50,55.49963058319373,0,Yes,Yes,One year,1
CUST_152_673,10,26.94238427460934,0,No,No,Month-to-month,0
CUST_153_827,5,71.90597909082703,0,No,Yes,Two year,1
CUST_154_904,23,26.76125635922149,0,No,Yes,Two year,0
CUST_155_198,10,100.03565078223616,0,No,No,Month-to-month,0
CUST_156_783,44,43.3712081910433,0,No,No,Month-to-month,1
CUST_157_971,2,74.00119146045105,0,Yes,No,Two year,0
CUST_158_825,13,108.00790875614582,1,No,Yes,Month-to-month,0
CUST_159_646,40,85.08773690471942,0,Yes,No,Two year,0
CUST_160_838,2,73.29577865513353,0,No,No,One year,1
CUST_161_712,65,52.43337531153756,0,No,Yes,Two year,0
CUST_162_561,63,53.300191305819794,0,No,No,One year,0
CUST_163_742,17,86.94869551981901,0,Yes,Yes,Month-to-month,0
CUST_164_868,9,119.41393612211677,0,No,No,Month-to-month,0
CUST_165_104,15,86.18391898493786,0,No,Yes,One year,1
CUST_166_317,24,75.77834173700249,1,No,Yes,Month-to-month,0
CUST_167_602,38,93.0650510239246,0,No,No,One year,0
CUST_168_866,35,66.52056122837182,0,Yes,Yes,Month-to-month,0
CUST_169_497,49,26.01423426007852,1,No,No,Two year,0
CUST_170_970,69,76.22968158779098,0,Yes,No,Month-to-month,1
CUST_171_894,62,115.762528450538,1,No,Yes,Two year,0
CUST_172_492,60,37.530294235765965,0,Yes,No,Two year,1
CUST_173_306,50,89.00048908206658,1,Yes,Yes,One year,0
CUST_174_114,9,40.093368865905646,0,No,Yes,Month-to-month,0
CUST_175_957,34,73.58276844730813,0,No,Yes,One year,1
CUST_176_653,35,29.66764496467196,0,Yes,Yes,Month-to-month,0
CUST_177_991,1,65.03709362581851,0,No,Yes,Two year,0
CUST_178_560,40,95.6163328895246,0,No,Yes,Two year,1
CUST_179_790,64,54.757152423898205,0,No,Yes,Month-to-month,0
CUST_180_674,22,86.4911724487218,0,Yes,Yes,Month-to-month,0
CUST_181_963,60,99.54499607897291,0,No,No,One year,0
CUST_182_842,64,112.71778194794528,0,No,No,Month-to-month,0
CUST_183_340,11,43.46420818554535,0,No,Yes,Month-to-month,0
CUST_184_663,14,59.931591580930814,1,Yes,No,Month-to-month,0
CUST_185_195,60,35.24160133304174,0,No,No,One year,0
CUST_186_833,30,119.24835021583752,1,Yes,No,Month-to-month,1
CUST_187_584,35,112.70009679242952,0,No,No,Two year,0
CUST_188_506,37,73.99571302805596,0,Yes,No,One year,0
CUST_189_330,5,104.20332943764213,0,No,No,One year,0
CUST_190_848,26,72.09579772720421,0,No,Yes,Two year,0
CUST_191_754,62,82.35856880027598,0,Yes,No,Two year,0
CUST_192_270,4,28.912443211601666,0,Yes,No,Two year,1
CUST_193_640,42,95.5270420496808,0,Yes,No,Month-to-month,0
CUST_194_135,18,32.77134836352348,1,No,No,Two year,1
CUST_195_624,40,102.60676302525285,0,No,Yes,Month-to-month,1
CUST_196_259,39,98.2028087670386,0,No,Yes,One year,0
CUST_197_938,14,90.87446977429764,0,No,Yes,One year,0
CUST_198_798,32,23.616038052476213,0,Yes,Yes,Two year,0
CUST_199_342,51,50.312835594532864,0,No,No,Month-to-month,0
CUST_200_185,38,46.311256991084285,0,No,Yes,Two year,1
CUST_201_895,23,56.01364074715191,0,No,Yes,Two year,1
CUST_202_677,63,28.764274676383856,0,No,Yes,Month-to-month,0
CUST_203_781,15,113.69578230310628,0,No,Yes,Two year,0
CUST_204_656,25,75.38022407123762,1,No,No,One year,1
CUST_205_673,17,50.55243106580235,1,No,Yes,Two year,1
CUST_206_745,66,59.698151707428345,0,Yes,No,Month-to-month,0
CUST_207_895,53,64.72025405048356,0,No,Yes,Month-to-month,0
CUST_208_127,51,80.05943333606173,0,No,No,One year,0
CUST_209_719,39,71.56794276964978,1,No,No,Month-to-month,1
CUST_210_655,51,111.93919732144174,0,No,Yes,Month-to-month,0
CUST_211_439,70,69.69634829058303,0,Yes,Yes,One year,0
CUST_212_897,6,119.21580148233129,0,Yes,Yes,Two year,0
CUST_213_430,67,105.14249577450956,0,Yes,Yes,One year,0
CUST_214_739,7,40.85105143573358,0,Yes,No,Two year,0
CUST_215_605,51,113.05952146439162,0,Yes,No,One year,1
CUST_216_447,42,31.63663978854761,0,Yes,Yes,Two year,0
CUST_217_572,64,101.74497084911916,0,No,Yes,One year,0
CUST_218_330,15,58.06232934765801,0,Yes,No,Two year,0
CUST_219_289,29,107.79743204450696,0,Yes,Yes,One year,0
CUST_220_324,33,106.80566901074504,0,No,No,Two year,0
CUST_221_484,27,100.59254001176213,0,Yes,Yes,One year,0
CUST_222_476,36,99.00304363070614,1,No,No,Month-to-month,0
CUST_223_382,29,50.46791390980408,0,No,No,Two year,0
CUST_224_732,38,28.09192830512522,0,Yes,No,One year,0
CUST_225_727,57,60.29801787651615,0,No,No,Two year,0
CUST_226_844,27,37.352451498650865,0,Yes,No,Two year,1
CUST_227_358,55,89.49510889024617,0,Yes,Yes,One year,1
CUST_228_458,33,54.60997265377856,0,No,No,Two year,0
CUST_229_809,68,117.56102008599149,1,No,Yes,One year,0
CUST_230_555,66,84.0972077345332,0,Yes,No,Month-to-month,1
CUST_231_510,10,102.24805636343608,0,No,No,Two year,0
CUST_232_748,5,33.252467274184845,0,No,Yes,Month-to-month,1
CUST_233_417,38,106.20144822726226,0,Yes,Yes,Two year,1
CUST_234_776,13,112.27571905133944,0,Yes,Yes,Two year,0
CUST_235_324,31,68.70619188189359,0,No,Yes,Two year,0
CUST_236_918,47,80.62529377509775,0,Yes,No,One year,1
CUST_237_333,52,96.48098009029954,0,Yes,Yes,Month-to-month,0
CUST_238_783,56,37.48386272604125,0,Yes,No,Two year,0
CUST_239_763,15,70.25660764634424,0,Yes,Yes,One year,0
CUST_240_926,29,59.86630277723131,0,Yes,Yes,Two year,0
CUST_241_473,8,34.637399216224914,0,Yes,No,One year,0
CUST_242_771,5,56.753442229153144,1,Yes,No,Two year,1
CUST_243_707,29,26.81723093854936,0,No,Yes,Month-to-month,1
CUST_244_571,47,22.5811906949487,0,Yes,No,Month-to-month,0
CUST_245_332,68,33.51662891548228,0,No,No,Two year,0
CUST_246_791,45,116.31151115891738,0,No,No,One year,0
CUST_247_212,2,74.9529535895017,0,No,No,Two year,0
CUST_248_929,27,116.582216115322,0,Yes,No,One year,0
CUST_249_596,36,63.2497878330132,1,Yes,No,Two year,1
CUST_250_541,36,51.181613308525954,0,No,No,One year,1
CUST_251_663,26,70.61418628402441,0,Yes,No,Month-to-month,0
CUST_252_367,43,63.95116886329101,0,No,Yes,Two year,0
CUST_253_609,27,30.566468426174392,1,Yes,No,Month-to-month,0
CUST_254_906,69,84.08263146902063,0,Yes,Yes,Month-to-month,0
CUST_255_485,20,41.60381825095996,0,No,No,Two year,0
CUST_256_486,11,81.95879548978296,0,No,No,Two year,0
CUST_257_212,38,85.02010923981534,0,No,No,One year,1
CUST_258_712,6,35.20248531286481,0,Yes,No,One year,0
CUST_259_724,23,26.134962711066816,0,No,Yes,Month-to-month,0
CUST_260_180,47,98.07615860684398,0,Yes,Yes,One year,1
CUST_261_798,46,65.98004237693202,0,Yes,No,One year,0
CUST_262_212,12,25.81637955054758,0,Yes,Yes,Two year,0
CUST_263_101,13,119.48663171697672,0,No,No,One year,0
CUST_264_741,62,25.778056099636665,0,No,No,Month-to-month,0
CUST_265_319,60,89.50352288585532,1,No,Yes,One year,1
CUST_266_665,43,118.36789252634136,1,Yes,Yes,Month-to-month,0
CUST_267_954,68,43.91801042159256,0,Yes,No,Two year,1
CUST_268_835,5,34.22493686871962,1,No,No,Month-to-month,0
CUST_269_324,37,32.13849394224289,0,Yes,Yes,One year,0
CUST_270_484,31,50.327514756759555,0,Yes,No,Two year,1
CUST_271_502,9,30.104581101064667,0,No,Yes,One year,0
CUST_272_737,51,89.2161341694132,0,No,No,Two year,0
CUST_273_229,29,26.22917981300627,0,No,No,Two year,0
CUST_274_152,40,70.94221281497897,0,Yes,Yes,One year,0
CUST_275_783,41,119.66968538529768,0,Yes,Yes,One year,0
CUST_276_829,11,101.39702695060188,0,Yes,Yes,Two year,0
CUST_277_771,23,81.52194382310108,0,Yes,No,Two year,0
CUST_278_809,1,50.62536207866117,0,Yes,No,One year,0
CUST_279_515,46,82.38958362916385,0,No,No,Month-to-month,1
CUST_280_346,21,72.70414639116517,0,Yes,No,One year,0
CUST_281_935,36,62.60833838903715,1,Yes,Yes,Two year,1
CUST_282_538,54,33.07103767401995,1,Yes,No,One year,0
CUST_283_302,57,108.66042152404668,0,No,No,Month-to-month,0
CUST_284_283,1,64.97846488213226,1,No,No,One year,1
CUST_285_222,63,39.46225118207651,0,No,Yes,Two year,0
CUST_286_500,54,56.77593508772896,1,Yes,No,One year,0
CUST_287_866,55,61.4129752528927,0,No,No,Two year,0
CUST_288_393,40,102.75378955668742,0,No,Yes,Two year,0
CUST_289_379,15,93.3614380561402,0,No,No,One year,0
CUST_290_936,21,96.93048936413398,0,Yes,No,Two year,0
CUST_291_983,47,21.10312644286472,0,No,Yes,Two year,1
CUST_292_709,53,61.615399817976154,0,Yes,No,Month-to-month,0
CUST_293_297,9,68.13441516353237,0,Yes,No,Month-to-month,1
CUST_294_610,52,21.919227682305667,0,No,No,Month-to-month,1
CUST_295_851,57,45.981320874503425,0,Yes,Yes,Month-to-month,0
CUST_296_243,26,96.0289823122135,1,No,No,Two year,0
CUST_297_708,41,33.7109705728999,0,Yes,No,One year,1
CUST_298_300,35,73.53101314525917,0,No,Yes,Two year,1
CUST_299_223,63,41.52018720172375,0,No,Yes,Two year,0
CUST_300_286,25,21.212077464389328,0,No,No,Two year,0
CUST_301_425,38,44.12014575995415,0,Yes,No,One year,0
CUST_302_563,2,117.58737549100536,1,No,No,Month-to-month,0
CUST_303_448,7,100.15371118829896,0,Yes,No,Two year,0
CUST_304_870,34,115.95766443210334,0,No,Yes,Two year,1
CUST_305_759,17,68.78540439263624,1,Yes,No,Month-to-month,0
CUST_306_863,43,30.97361986775035,0,Yes,Yes,Two year,0
CUST_307_502,59,74.7959488973693,0,No,Yes,One year,0
CUST_308_445,51,65.43773345599608,0,No,No,Two year,0
CUST_309_610,54,104.4357082739616,0,No,No,Two year,0
CUST_310_246,24,29.80825807842446,0,No,Yes,Month-to-month,0
CUST_311_247,25,68.82411370217781,0,No,Yes,Two year,0
CUST_312_963,71,35.00486646939842,0,Yes,No,Two year,0
CUST_313_810,52,52.467592689006,1,No,Yes,One year,0
CUST_314_919,70,93.73570773877996,0,No,No,Month-to-month,1
CUST_315_588,33,67.60181293687666,0,Yes,No,Month-to-month,0
CUST_316_739,49,57.58882851457693,0,No,Yes,One year,0
CUST_317_650,29,59.44762785700353,0,No,Yes,Two year,0
CUST_318_437,63,65.94467684059866,0,Yes,No,Month-to-month,1
CUST_319_971,22,98.50165438370568,0,No,Yes,Month-to-month,0
CUST_320_740,26,109.20846889402344,1,No,No,Two year,0
CUST_321_878,28,115.53346865039283,0,No,No,Two year,0
CUST_322_572,49,98.6903386255295,0,Yes,No,Month-to-month,0
CUST_323_250,71,51.54068957480127,0,No,Yes,Two year,0
CUST_324_514,49,88.81347060865421,0,Yes,No,Month-to-month,0
CUST_325_397,20,63.7603124055392,0,No,No,Two year,0
CUST_326_710,63,45.46706220460512,0,Yes,No,Two year,0
CUST_327_362,61,104.08715794259226,0,No,No,One year,1
CUST_328_863,49,23.8426348962325,0,Yes,No,Two year,0
CUST_329_243,71,110.17619921354236,1,Yes,No,One year,1
CUST_330_445,1,66.14774646247342,1,Yes,No,Two year,0
CUST_331_723,13,83.72014768082805,0,Yes,No,Month-to-month,1
CUST_332_671,51,85.93539222057827,1,Yes,No,Month-to-month,0
CUST_333_980,56,109.51177407065364,0,Yes,No,Two year,0
CUST_334_101,62,83.66696821672073,1,No,No,Two year,0
CUST_335_996,32,81.39335847600617,0,No,Yes,Month-to-month,1
CUST_336_403,30,26.665204056069,1,Yes,No,Two year,0
CUST_337_353,29,71.8408021945204,1,Yes,No,One year,0
CUST_338_751,49,35.016900081704165,0,Yes,No,One year,0
CUST_339_552,45,93.74337687214856,1,Yes,Yes,One year,0
CUST_340_136,30,71.22219208126745,0,No,No,One year,0
CUST_341_259,16,88.02277792083532,0,Yes,Yes,One year,0
CUST_342_108,40,24.167290060238425,0,No,No,Two year,0
CUST_343_332,19,28.47920160458032,0,No,No,Two year,0
CUST_344_198,18,91.63233880626822,0,Yes,Yes,One year,0
CUST_345_758,1,27.208433599867337,0,Yes,No,Two year,0
CUST_346_915,47,27.12567277652586,1,No,Yes,Two year,0
CUST_347_307,66,21.210847523488745,0,No,Yes,One year,0
CUST_348_230,38,115.65013982994802,0,Yes,No,Two year,0
CUST_349_503,51,93.75083594590068,1,Yes,No,Two year,0
CUST_350_251,63,55.32514085020642,1,Yes,No,Two year,1
CUST_351_153,4,49.653558128765525,1,No,No,One year,1
CUST_352_219,1,54.97032297458495,0,No,Yes,Two year,1
CUST_353_772,8,97.4653531181182,1,Yes,Yes,Month-to-month,0
CUST_354_727,29,86.13706110704143,0,No,No,Month-to-month,0
CUST_355_686,55,38.51955678674679,0,No,Yes,One year,0
CUST_356_724,3,37.41093353340843,0,Yes,Yes,Month-to-month,0
CUST_357_519,32,29.839564971339733,0,Yes,No,One year,0
CUST_358_521,10,86.03027197013381,0,No,Yes,Month-to-month,1
CUST_359_203,34,96.4372662221736,0,No,Yes,Month-to-month,1
CUST_360_951,55,46.5046428325004,0,Yes,No,Month-to-month,1
CUST_361_353,32,22.09449610309128,0,Yes,Yes,One year,0
CUST_362_326,50,28.217166747642736,0,Yes,No,One year,0
CUST_363_211,7,116.78600348450304,0,Yes,Yes,Two year,0
CUST_364_609,8,49.54447774774203,0,Yes,No,One year,0
CUST_365_572,65,96.92231478381336,0,No,Yes,Month-to-month,0
CUST_366_198,57,82.46635688542638,0,No,Yes,Month-to-month,0
CUST_367_252,67,58.19396396528959,0,No,No,One year,0
CUST_368_960,59,40.56872621955551,1,No,No,One year,0
CUST_369_995,54,32.138641815940645,0,Yes,No,One year,0
CUST_370_977,67,81.50129680388666,0,Yes,No,Two year,1
CUST_371_437,51,97.4633780637788,0,Yes,Yes,Month-to-month,0
CUST_372_805,8,84.39042535411306,0,No,Yes,Two year,1
CUST_373_921,34,73.03021332491583,1,No,Yes,Two year,0
CUST_374_262,35,24.195122343163625,0,No,No,Month-to-month,0
CUST_375_819,32,116.84887775943838,0,Yes,Yes,Month-to-month,0
CUST_376_780,46,99.87141916545744,0,No,Yes,One year,0
CUST_377_260,16,49.28220367009647,0,Yes,No,One year,1
CUST_378_679,68,117.99703293588506,0,Yes,No,Two year,0
CUST_379_900,37,80.1881589636322,0,Yes,Yes,One year,0
CUST_380_497,54,78.24226582072465,0,Yes,No,One year,0
CUST_381_376,14,94.8073179429532,0,Yes,Yes,Month-to-month,1
CUST_382_915,55,101.17697880901376,0,Yes,Yes,Month-to-month,0
CUST_383_603,48,85.64786073315027,1,No,No,One year,1
CUST_384_995,7,32.80957463662,1,Yes,Yes,Month-to-month,0
CUST_385_491,7,53.82675059944984,0,Yes,No,One year,0
CUST_386_234,33,112.80836403260496,0,No,No,Month-to-month,0
CUST_387_294,23,42.46156118438519,0,Yes,Yes,Month-to-month,0
CUST_388_500,19,57.21670238375133,0,No,Yes,Month-to-month,0
CUST_389_739,19,63.2076882944196,0,No,Yes,Month-to-month,1
CUST_390_132,36,63.940498969445215,1,No,No,One year,0
CUST_391_787,29,81.29395824945256,1,Yes,Yes,Two year,0
CUST_392_559,60,114.30758377447076,0,Yes,No,Month-to-month,0
CUST_393_982,2,44.06927118325049,0,No,No,One year,0
CUST_394_569,1,32.150137630091805,0,Yes,Yes,One year,0
CUST_395_474,47,39.74704898599373,0,Yes,No,Month-to-month,0
CUST_396_121,69,108.69249002092695,0,No,Yes,Two year,0
CUST_397_849,20,84.5810812655206,0,No,Yes,Month-to-month,0
CUST_398_769,11,48.590678923916016,0,Yes,Yes,One year,0
CUST_399_137,2,101.59469389686171,0,No,Yes,Two year,0
CUST_400_329,67,106.1369996363436,0,No,Yes,One year,0
CUST_401_464,12,104.6514338690278,1,No,Yes,Month-to-month,0
CUST_402_662,20,111.89265336395545,0,Yes,Yes,Two year,0
CUST_403_537,5,45.22410201733616,0,Yes,No,One year,1
CUST_404_875,37,95.50419287462783,0,Yes,Yes,One year,1
CUST_405_382,38,66.05394972741401,0,No,No,One year,0
CUST_406_126,9,104.19985528900617,0,Yes,No,Month-to-month,0
CUST_407_325,53,92.84906771616131,0,No,No,Two year,1
CUST_408_376,44,97.64474464997248,1,Yes,Yes,Month-to-month,1
CUST_409_897,24,85.61618376810715,0,Yes,No,Month-to-month,1
CUST_410_708,30,37.74287694697069,1,No,No,Month-to-month,0
CUST_411_383,59,74.50269188969384,0,Yes,Yes,Two year,0
CUST_412_978,14,118.4669739524508,0,No,Yes,Month-to-month,1
CUST_413_580,9,113.73880664971188,0,Yes,No,Month-to-month,0
CUST_414_552,40,24.31737357970117,0,Yes,Yes,Month-to-month,0
CUST_415_928,66,36.481481572943714,0,No,Yes,Month-to-month,0
CUST_416_915,25,33.17287734545619,0,No,Yes,One year,0
CUST_417_758,22,92.59799099852955,0,No,Yes,Month-to-month,0
CUST_418_615,4,101.77853298569453,1,Yes,No,One year,0
CUST_419_646,26,41.35113663106719,1,Yes,Yes,Month-to-month,0
CUST_420_291,58,70.5852692951829,1,Yes,Yes,Two year,0
CUST_421_148,29,104.07030280112,0,No,Yes,One year,0
CUST_422_611,37,93.28015447662506,0,No,No,One year,0
CUST_423_116,70,74.22372054918483,0,No,No,One year,0
CUST_424_271,18,79.03476904587728,0,Yes,Yes,One year,0
CUST_425_319,42,70.836054691628,0,Yes,Yes,Two year,1
